"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
714516783,54,"F","Graduate","Divorced","Less than $40K",3,12547,3360,56
710490708,54,"M","High School","Single","$80K - $120K",1,17686,2047,46
780662133,39,"M","Uneducated","Married","$60K - $80K",3,3257,1534,35
715389708,36,"F","Graduate","Married","Less than $40K",3,4824,1516,32
789607983,38,"M","High School","Married","$40K - $60K",6,8603,1758,40
720171033,45,"M","Unknown","Married","$60K - $80K",1,11498,4014,70
815104608,28,"F","Graduate","Divorced","Less than $40K",1,3818,2947,87
719660658,37,"F","High School","Single","Unknown",2,16594,2134,47
714159858,57,"M","Graduate","Married","$40K - $60K",2,5387,1546,36
714225333,48,"F","Graduate","Married","Less than $40K",1,2930,1545,21
712204308,33,"M","Unknown","Single","$40K - $60K",1,10023,2878,65
718468158,38,"M","Uneducated","Married","$60K - $80K",2,9303,2261,37
711575058,36,"M","Unknown","Married","$60K - $80K",2,2956,1896,31
735417408,37,"M","High School","Married","$60K - $80K",1,2218,1941,58
717171408,36,"M","Unknown","Married","$80K - $120K",2,9959,2021,41
814312308,54,"F","Uneducated","Married","$40K - $60K",3,5335,1435,29
711786108,52,"M","Graduate","Married","$60K - $80K",3,7187,1159,26
712905708,53,"F","Graduate","Married","Less than $40K",2,2590,1188,40
720050208,27,"F","High School","Single","Less than $40K",1,4255,2236,57
793952133,32,"F","High School","Married","Less than $40K",2,2778,1680,33
798140283,57,"M","Graduate","Married","$120K +",3,10711,1180,29
720427683,58,"M","Uneducated","Single","$120K +",3,16163,2171,48
789970233,54,"F","High School","Married","Less than $40K",1,2513,1454,30
713893308,45,"M","Graduate","Divorced","$60K - $80K",1,3291,1984,38
718843608,36,"F","Post-Graduate","Divorced","Less than $40K",2,8917,3327,80
752085108,39,"F","Graduate","Married","$40K - $60K",5,4955,1824,38
789435783,39,"F","Graduate","Married","$40K - $60K",1,2909,1532,26
711032058,34,"M","High School","Single","$80K - $120K",4,34516,2901,75
784719708,54,"F","Uneducated","Married","$40K - $60K",1,1438.3,1707,41
804663258,54,"M","High School","Married","$80K - $120K",1,14015,1903,49
716900433,36,"M","Graduate","Married","$60K - $80K",2,2540,2384,61
720909408,37,"M","High School","Divorced","$120K +",2,3497,2337,61
712187808,27,"M","Uneducated","Married","$40K - $60K",3,3682,1826,35
718428033,55,"F","Graduate","Single","Less than $40K",2,4430,3395,70
714892533,26,"M","Unknown","Single","Unknown",3,3877,2473,33
714985458,56,"M","Graduate","Married","$60K - $80K",2,15124,1850,44
716647983,58,"F","Graduate","Married","Less than $40K",3,7712,1574,34
712340733,42,"F","Graduate","Unknown","Unknown",2,19373,1792,48
719293533,30,"M","College","Single","Unknown",3,21590,2567,70
715257708,38,"M","High School","Married","$60K - $80K",2,3657,2758,55
708331758,47,"F","Uneducated","Divorced","Unknown",1,32444,3725,60
709501683,33,"F","Graduate","Single","$40K - $60K",1,5830,2263,60
711692508,54,"F","Post-Graduate","Married","Less than $40K",4,1438.3,1154,22
715612983,65,"F","Graduate","Single","Unknown",2,6463,2336,49
709674333,33,"M","High School","Single","$60K - $80K",2,2400,2677,70
805522758,44,"F","Doctorate","Divorced","Less than $40K",2,2311,1701,33
781013958,57,"F","Unknown","Married","$40K - $60K",2,3585,1344,37
717495258,34,"M","Uneducated","Married","$80K - $120K",3,9131,1893,36
795052083,63,"F","Uneducated","Single","$40K - $60K",6,1438.3,3630,71
773389908,37,"F","High School","Single","Less than $40K",1,1438.3,2075,66
719320833,39,"M","Post-Graduate","Married","$60K - $80K",3,5471,1992,46
816843933,39,"M","High School","Married","$80K - $120K",3,8823,1961,32
789196158,55,"M","Graduate","Married","$60K - $80K",2,2173,1485,26
717930483,37,"M","Graduate","Single","$120K +",3,5616,1564,31
773442258,57,"M","Doctorate","Married","$80K - $120K",2,8571,1397,28
719872833,45,"F","Graduate","Divorced","Less than $40K",6,2803,3347,71
721491258,53,"M","Graduate","Married","$80K - $120K",2,3924,1417,30
770575233,37,"M","Graduate","Single","$60K - $80K",1,5663,2553,61
715800708,60,"F","Uneducated","Married","Less than $40K",1,3955,1560,43
719996958,29,"F","Uneducated","Single","Less than $40K",3,7997,2208,56
719889408,56,"F","Uneducated","Married","Less than $40K",1,3652,1561,39
708811233,37,"M","Graduate","Married","$80K - $120K",2,12702,1992,40
794627208,43,"M","High School","Married","$60K - $80K",3,7189,1935,52
719020983,58,"M","Graduate","Married","$80K - $120K",3,12421,1913,49
719131533,29,"F","Post-Graduate","Divorced","Less than $40K",2,2585,3519,73
710449983,38,"M","High School","Married","$120K +",1,2818,2916,45
715651833,65,"M","Unknown","Single","Less than $40K",4,2351,1593,35
720714933,62,"F","Graduate","Married","Less than $40K",2,3143,1323,25
789170283,53,"M","Graduate","Unknown","$80K - $120K",5,6514,3084,63
810201783,26,"F","Graduate","Single","$40K - $60K",3,3119,2740,62
715517733,46,"F","High School","Single","Less than $40K",0,13092,936,25
709042908,51,"F","College","Married","$40K - $60K",2,1438.3,2207,68
715023333,39,"M","Uneducated","Married","Less than $40K",2,3702,2585,64
720801033,51,"F","High School","Married","Unknown",2,9095,1347,27
714345783,59,"M","High School","Married","$40K - $60K",3,2701,1469,36
779209083,56,"M","Unknown","Married","$40K - $60K",2,1813,1468,32
713972658,56,"F","Graduate","Married","Unknown",3,5335,1454,43
710782458,31,"M","Graduate","Married","$40K - $60K",2,2469,1615,36
711142308,37,"M","High School","Divorced","$40K - $60K",1,3091,2572,65
824789283,36,"M","High School","Single","$40K - $60K",5,2683,2373,73
715187733,26,"F","Unknown","Single","Unknown",4,5464,2473,46
721014858,61,"F","Graduate","Married","Less than $40K",1,2942,1479,28
710363433,26,"M","High School","Single","Less than $40K",3,2735,2441,58
715479483,35,"M","College","Married","$80K - $120K",2,15279,2079,57
708243483,53,"M","College","Married","$120K +",2,14938,2248,51
714770808,59,"M","High School","Married","Less than $40K",3,4328,1580,54
720626058,37,"M","Graduate","Single","$80K - $120K",4,34516,1768,52
709185108,38,"M","High School","Married","$60K - $80K",4,5824,1801,44
719596908,56,"F","Doctorate","Married","Unknown",2,11281,1255,30
719273733,37,"M","Uneducated","Married","$60K - $80K",3,7959,1855,29
717348258,33,"M","Graduate","Married","$120K +",1,4459,2502,48
770882508,38,"M","College","Married","$80K - $120K",1,17162,2457,54
799026633,56,"M","Uneducated","Married","$120K +",3,16254,2502,55
718777008,59,"M","High School","Married","$80K - $120K",1,3278,1374,32
713352183,30,"M","Post-Graduate","Married","Less than $40K",1,7173,1793,33
716128083,56,"M","High School","Married","$40K - $60K",2,3295,1191,34
721288158,33,"M","Unknown","Single","$120K +",2,25033,2529,71
757881258,31,"M","Graduate","Divorced","$60K - $80K",2,4232,2565,69
715843533,26,"M","College","Single","$40K - $60K",4,2703,2111,29
717234183,29,"M","Graduate","Married","Less than $40K",1,2710,1718,37
717260058,53,"F","Uneducated","Married","Less than $40K",1,2322,1573,27
709710783,35,"F","High School","Single","Less than $40K",3,5931,2730,71
787284858,35,"M","Uneducated","Unknown","$120K +",1,3300,1745,27
815845758,56,"F","High School","Married","Less than $40K",2,1438.3,1354,24
720639783,35,"F","Uneducated","Single","Unknown",3,34516,2562,62
713331408,35,"M","Uneducated","Married","$40K - $60K",2,8682,1792,36
778693458,32,"M","High School","Divorced","$60K - $80K",3,12616,1376,29
788610258,49,"M","College","Unknown","Less than $40K",2,9652,3762,73
711173883,36,"M","Graduate","Divorced","$120K +",2,1651,2516,54
717628608,37,"M","Unknown","Married","$60K - $80K",1,2576,2568,34
789261558,58,"M","High School","Married","$60K - $80K",1,2212,1387,34
770647233,35,"F","High School","Married","Less than $40K",6,2157,2111,59
712826208,39,"F","Graduate","Married","$40K - $60K",1,2575,1487,33
718181433,65,"F","Uneducated","Single","Less than $40K",1,8705,2688,88
714460683,65,"M","High School","Married","Less than $40K",3,3838,1467,29
716460933,51,"M","Unknown","Married","$120K +",1,10306,1456,44
710787708,56,"F","Uneducated","Married","$40K - $60K",2,5366,1748,38
713800158,58,"M","High School","Married","$80K - $120K",3,2994,1540,32
712551258,39,"M","Uneducated","Married","Less than $40K",3,4247,847,17
715379133,51,"F","College","Single","Less than $40K",4,1737,1954,42
712091433,58,"M","Uneducated","Single","$40K - $60K",2,18431,2950,61
771756333,34,"F","Graduate","Married","Less than $40K",3,2263,2154,37
779895108,39,"M","Unknown","Single","$80K - $120K",1,2718,1711,36
771976683,54,"F","College","Married","Unknown",3,5839,1640,44
716800908,26,"F","High School","Single","Unknown",0,5137,2496,49
789413958,53,"M","Graduate","Single","$80K - $120K",2,11909,1938,53
711574008,32,"M","College","Single","$80K - $120K",3,21390,2477,59
714138408,49,"M","High School","Married","$60K - $80K",1,9264,4107,79
709334658,39,"F","Uneducated","Married","Less than $40K",2,5484,2025,51
709564683,32,"M","Graduate","Married","$40K - $60K",3,4739,886,21
772292358,30,"M","College","Divorced","Less than $40K",3,7970,1284,30
712933083,37,"M","Uneducated","Single","$80K - $120K",1,3127,2292,49
710497608,38,"M","Uneducated","Single","$40K - $60K",1,7756,1858,51
721443408,46,"M","Uneducated","Single","$120K +",2,34516,3508,58
709149408,36,"M","Uneducated","Married","$60K - $80K",3,5605,2338,41
708446808,33,"M","Post-Graduate","Married","$80K - $120K",3,2946,2017,48
824192658,58,"F","Post-Graduate","Single","Less than $40K",2,8886,4148,79
711625683,46,"M","Doctorate","Married","$120K +",2,3104,2781,74
717487983,39,"M","Unknown","Married","$80K - $120K",3,19435,2062,55
717301908,54,"F","Doctorate","Married","Less than $40K",3,3312,1973,55
718435158,50,"M","High School","Married","$120K +",1,34516,1930,36
714797733,41,"M","College","Single","$60K - $80K",1,5246,3189,56
719213133,53,"M","Graduate","Unknown","$60K - $80K",1,2432,3670,60
798962058,36,"F","Graduate","Married","Less than $40K",3,3103,1836,48
718970058,38,"M","Unknown","Married","$120K +",3,30746,1519,43
713021208,55,"F","College","Single","Unknown",3,34516,1353,40
810856833,45,"M","College","Unknown","$120K +",2,11962,1907,52
787868958,36,"M","High School","Single","$80K - $120K",3,14690,2746,68
708161133,45,"M","Graduate","Single","$40K - $60K",1,6629,3891,69
708174708,38,"M","Graduate","Married","$40K - $60K",2,5535,1764,38
708735183,35,"F","High School","Married","Less than $40K",3,2544,2289,49
708445608,48,"M","College","Married","Less than $40K",3,3305,2027,57
778943883,51,"M","Uneducated","Single","$120K +",2,34516,1959,42
788810658,37,"F","College","Single","Unknown",2,9466,2503,70
789050883,33,"F","Doctorate","Single","Unknown",3,5297,2655,62
714531108,31,"M","College","Married","$80K - $120K",3,4260,2109,52
711635358,40,"F","College","Single","Less than $40K",1,7291,2198,56
803648508,43,"M","High School","Unknown","$80K - $120K",2,13882,1646,42
813200058,63,"M","Graduate","Married","$40K - $60K",2,6500,1497,27
805261983,35,"F","Unknown","Married","Less than $40K",3,1626,2847,61
715206408,31,"F","High School","Single","Less than $40K",1,6662,3264,83
788684508,36,"M","Uneducated","Married","$80K - $120K",3,5846,2056,41
737933883,34,"M","High School","Married","$60K - $80K",1,8063,2042,49
768655158,29,"M","Unknown","Married","$60K - $80K",3,6224,2222,39
774437583,55,"M","Doctorate","Married","$60K - $80K",2,4597,1504,38
713104458,46,"M","Graduate","Single","$40K - $60K",3,7869,998,25
715462008,45,"M","College","Married","$60K - $80K",3,17884,2031,49
715366083,52,"F","Doctorate","Single","Less than $40K",2,1438.3,947,33
712322058,40,"F","High School","Married","Less than $40K",1,2046,3432,49
719737833,46,"F","Uneducated","Married","Less than $40K",2,6370,1783,40
789530208,54,"F","Graduate","Married","Less than $40K",2,2737,1619,37
717885183,36,"M","Graduate","Single","Less than $40K",1,2622,2717,79
716244033,44,"M","Graduate","Married","$40K - $60K",3,7266,1741,27
711614658,37,"F","Uneducated","Single","Less than $40K",3,2258,2511,55
804598908,35,"M","Graduate","Single","$80K - $120K",2,6510,2238,49
719161683,64,"F","Unknown","Married","Unknown",1,2508,1607,44
719327808,52,"F","Uneducated","Married","Unknown",1,4006,1157,34
714038433,37,"F","High School","Single","$40K - $60K",1,3252,2953,72
710129283,45,"F","Uneducated","Married","Unknown",3,16317,2944,71
709367433,28,"M","Unknown","Single","$40K - $60K",3,2109,2261,56
719729433,65,"F","Graduate","Married","Less than $40K",2,7023,2535,51
717192933,55,"M","Graduate","Married","$120K +",2,8302,1576,34
711734508,55,"M","Graduate","Married","$80K - $120K",3,9959,1584,28
715153158,41,"M","Uneducated","Single","$40K - $60K",3,3636,4254,79
712149033,57,"F","High School","Married","Less than $40K",1,5184,1834,55
713901108,37,"M","High School","Single","$60K - $80K",1,14575,3444,80
719415858,29,"M","College","Divorced","Unknown",3,3107,2460,71
719385558,62,"F","College","Married","$40K - $60K",1,1438.3,1281,32
779528658,42,"M","College","Unknown","$60K - $80K",3,3092,2133,41
721508283,47,"F","Graduate","Married","Less than $40K",2,8322,3700,62
757753083,44,"F","Graduate","Married","Less than $40K",3,10110,4063,74
797753283,34,"F","High School","Married","Less than $40K",3,2707,1926,33
807523008,37,"M","Graduate","Single","Unknown",1,4397,2473,47
711416958,33,"F","Graduate","Single","Unknown",3,5795,2322,65
780865308,40,"M","Uneducated","Married","$80K - $120K",3,9760,4542,86
708423933,51,"M","Doctorate","Single","$40K - $60K",2,6103,3203,64
714321408,65,"M","High School","Married","$40K - $60K",2,2246,1429,32
771852483,46,"M","Graduate","Single","$80K - $120K",3,4930,3343,77
708185208,27,"M","Graduate","Single","$40K - $60K",1,3178,2010,31
714920208,37,"F","High School","Unknown","Less than $40K",5,3003,3148,68
789952158,34,"F","Doctorate","Married","Unknown",3,2318,2689,57
713237958,34,"M","Graduate","Married","$40K - $60K",1,2638,1868,43
715956258,35,"F","Uneducated","Married","Less than $40K",2,2004,1974,60
769196433,55,"F","Post-Graduate","Married","Less than $40K",1,2414,2000,62
778942233,60,"F","Doctorate","Married","Less than $40K",2,1438.3,1267,27
708651933,56,"M","Graduate","Married","$60K - $80K",1,2043,2311,57
720467583,52,"M","High School","Single","$80K - $120K",3,34516,3072,67
716549058,45,"F","Uneducated","Married","$40K - $60K",1,3111,1998,41
713533983,56,"M","Graduate","Married","$120K +",3,2585,1590,33
787463508,26,"M","Graduate","Single","Less than $40K",2,2469,1027,20
710256708,30,"M","Unknown","Single","Less than $40K",2,8744,2579,68
708980283,34,"M","High School","Married","$80K - $120K",1,4185,2179,55
719484408,39,"M","Uneducated","Married","$60K - $80K",2,4759,2903,57
710023233,36,"M","Graduate","Single","$120K +",2,24457,2739,65
789101883,32,"M","Unknown","Single","$120K +",2,14244,2729,66
778381608,48,"M","Doctorate","Single","$80K - $120K",3,6572,1766,46
787492908,50,"F","Uneducated","Married","Unknown",3,23381,4357,73
709932558,39,"F","Uneducated","Married","Less than $40K",3,3471,1771,34
780219483,61,"F","Graduate","Married","Less than $40K",2,2250,1339,28
708590658,65,"F","Unknown","Married","Unknown",3,15965,1619,40
715143333,45,"F","High School","Divorced","Less than $40K",2,9433,3910,81
801048483,34,"M","Uneducated","Divorced","$120K +",3,9180,2646,49
711913833,37,"M","Graduate","Married","$40K - $60K",2,8818,1865,31
715413483,44,"F","Graduate","Single","Less than $40K",1,4066,3888,77
715750758,56,"M","Uneducated","Married","$80K - $120K",1,9031,1602,35
714062958,36,"M","Unknown","Single","$40K - $60K",1,9887,2552,64
710458758,65,"F","Graduate","Married","Less than $40K",3,4161,1203,30
719494983,26,"M","Graduate","Single","Less than $40K",3,2740,1997,44
710586483,26,"F","High School","Single","Unknown",2,6152,968,23
772637058,34,"M","Uneducated","Married","$60K - $80K",1,8167,2141,51
718229133,51,"M","College","Married","$120K +",2,23742,3783,57
718423533,57,"M","College","Unknown","$60K - $80K",3,16791,2983,74
781089708,30,"M","Graduate","Divorced","$80K - $120K",1,26783,2495,46
773082033,35,"M","Post-Graduate","Married","$80K - $120K",3,25516,2317,38
815288583,32,"M","Graduate","Married","$40K - $60K",3,4815,2501,36
720431433,62,"M","Graduate","Married","Unknown",2,3198,1402,35
709164408,32,"M","Uneducated","Married","Less than $40K",3,2218,730,20
710567508,53,"M","High School","Married","$80K - $120K",2,23462,1387,33
719427333,55,"M","College","Married","$60K - $80K",4,2252,1291,27
714765408,26,"F","Unknown","Single","Less than $40K",3,2557,2266,57
709785783,35,"F","Graduate","Single","Less than $40K",3,2300,1485,34
