"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
714397983,36,"M","College","Married","$40K - $60K",3,3877,1942,42
715898058,53,"M","Graduate","Married","$120K +",1,11023,1656,41
711906033,48,"F","Graduate","Unknown","Less than $40K",2,6182,3546,63
712040433,54,"F","High School","Married","Less than $40K",2,2306,2097,57
709616958,38,"M","High School","Single","$60K - $80K",3,26556,3168,73
714633858,35,"F","College","Married","Less than $40K",3,5779,2102,32
711219333,33,"M","Post-Graduate","Married","$120K +",1,7571,2273,49
713384508,28,"M","High School","Single","Less than $40K",3,2897,2698,73
710808108,34,"F","College","Divorced","Less than $40K",3,4274,2257,54
778973658,55,"M","Doctorate","Married","$60K - $80K",6,4980,2273,66
712005108,61,"F","Post-Graduate","Married","Less than $40K",3,3156,1376,44
804577833,44,"F","Graduate","Married","Less than $40K",1,6861,3974,63
715028283,54,"M","Graduate","Married","$80K - $120K",3,15554,2836,61
789786258,39,"M","High School","Married","$80K - $120K",2,26570,2118,33
711041508,37,"F","High School","Married","$40K - $60K",3,5865,2623,47
712847208,47,"F","Graduate","Unknown","$40K - $60K",2,5369,1898,50
715680933,53,"M","Graduate","Single","$80K - $120K",2,17742,3369,55
770871708,62,"M","Graduate","Married","$40K - $60K",1,2591,2123,56
772643058,58,"F","Graduate","Married","Less than $40K",2,2800,1571,36
718199133,57,"M","High School","Married","$80K - $120K",2,6543,1519,31
766322883,33,"F","College","Single","$40K - $60K",3,6316,2401,71
771197433,54,"F","Graduate","Married","Less than $40K",2,4658,1351,30
709516458,30,"M","Graduate","Divorced","$60K - $80K",3,6476,2723,66
716456808,36,"F","High School","Single","Less than $40K",2,8087,2429,69
716819958,60,"M","Graduate","Married","$60K - $80K",1,9033,1661,35
779449308,46,"F","High School","Single","Less than $40K",3,3206,3253,72
784891458,55,"M","Graduate","Married","$80K - $120K",3,28751,1502,34
790004883,55,"M","High School","Married","$80K - $120K",3,2938,1352,30
815510883,36,"M","Post-Graduate","Single","$40K - $60K",2,11862,2576,74
715107033,33,"F","Graduate","Single","Less than $40K",2,6551,2429,77
720706008,30,"M","Post-Graduate","Single","$40K - $60K",3,4533,2679,69
710108133,54,"F","Graduate","Married","$40K - $60K",3,1854,1307,39
714030183,59,"M","Graduate","Single","$80K - $120K",3,34516,3259,65
710496708,41,"M","College","Single","$120K +",3,5489,4085,65
718972758,50,"F","Graduate","Married","Less than $40K",3,2481,1825,51
778724058,63,"M","Doctorate","Single","$40K - $60K",4,5905,3982,65
718920708,35,"M","Graduate","Married","$60K - $80K",3,5240,2172,38
771051783,53,"M","High School","Married","$120K +",2,4182,1297,24
715970133,33,"F","College","Divorced","Less than $40K",2,9857,3448,103
717338733,31,"M","High School","Divorced","Less than $40K",2,6012,2801,72
779223858,37,"M","Graduate","Married","$60K - $80K",2,6369,2675,47
788783133,58,"F","Post-Graduate","Married","Less than $40K",3,6679,1649,29
816325533,39,"F","Graduate","Married","Less than $40K",3,6458,2315,49
710233683,55,"M","Graduate","Married","$80K - $120K",3,2801,1526,44
716400633,33,"M","High School","Single","$40K - $60K",3,5156,2057,54
771649083,63,"M","High School","Married","$80K - $120K",3,10257,1508,30
789853533,54,"M","High School","Married","$40K - $60K",1,3032,1037,14
806256333,41,"M","Graduate","Unknown","$60K - $80K",3,1438.3,1786,26
796336833,51,"M","Doctorate","Married","$80K - $120K",2,32096,2619,69
713974533,52,"F","Post-Graduate","Single","Less than $40K",1,2555,3127,45
787231233,34,"M","Post-Graduate","Single","$80K - $120K",3,34516,2421,63
719810583,64,"M","High School","Married","Less than $40K",3,2140,1280,34
787523283,38,"M","Graduate","Single","$80K - $120K",2,26372,2291,56
719493858,52,"F","Graduate","Married","Less than $40K",2,8203,2910,63
709897983,35,"F","Doctorate","Married","$40K - $60K",2,2655,1921,26
717225258,35,"M","Graduate","Single","$120K +",2,13655,2383,59
803148033,54,"M","College","Married","$80K - $120K",1,12169,1599,38
712060158,35,"M","Doctorate","Single","$60K - $80K",2,2598,2483,59
710982858,33,"F","Graduate","Single","$40K - $60K",1,8232,2849,67
714542058,53,"M","Graduate","Unknown","$60K - $80K",2,26365,3411,68
744483633,35,"M","Graduate","Married","$120K +",3,14869,2753,48
714947883,59,"M","Graduate","Married","$40K - $60K",2,2300,1693,27
714802458,48,"F","High School","Single","$40K - $60K",2,2657,3580,77
713375658,37,"M","Graduate","Divorced","$40K - $60K",3,3176,2298,67
717828108,57,"M","Graduate","Married","$80K - $120K",1,21875,1327,31
718875483,50,"M","College","Married","$60K - $80K",2,17404,4491,78
811111083,56,"M","High School","Married","$60K - $80K",6,2863,1458,39
715749108,48,"M","Graduate","Married","$60K - $80K",1,34516,3205,57
780197133,40,"M","Graduate","Single","$60K - $80K",1,13919,3699,67
719146008,48,"M","Graduate","Married","$80K - $120K",4,18672,1126,35
795997908,36,"M","High School","Married","$80K - $120K",3,16050,3215,56
710159658,46,"M","High School","Married","$120K +",2,34516,2436,71
715161633,44,"F","High School","Single","$40K - $60K",3,7881,3068,77
773270058,57,"M","High School","Married","$80K - $120K",2,13427,1337,27
719978583,46,"M","High School","Married","$60K - $80K",1,5265,3281,68
826706208,55,"M","Graduate","Single","$80K - $120K",2,17198,4042,62
721218408,53,"M","High School","Married","$120K +",3,3401,1924,54
719706483,33,"M","High School","Married","$120K +",3,27499,2202,46
712206858,39,"M","Graduate","Married","$120K +",3,32964,3094,45
709886583,37,"F","High School","Single","Less than $40K",2,7411,2761,77
718929708,60,"F","Graduate","Married","Less than $40K",2,3147,1558,23
721150833,37,"M","Graduate","Single","$80K - $120K",2,5110,3028,76
714514983,43,"F","Graduate","Married","Less than $40K",6,5438,5029,75
715883358,52,"M","College","Married","$80K - $120K",3,18352,1454,29
820075983,26,"M","Graduate","Single","Less than $40K",3,1585,2299,49
721502958,54,"M","High School","Married","$120K +",3,3251,1406,31
708823908,41,"M","Graduate","Single","$60K - $80K",1,16443,4252,64
709554483,53,"F","Graduate","Married","Less than $40K",1,4840,1637,22
788621658,54,"M","College","Married","$60K - $80K",3,1909,1457,24
716713533,53,"M","Post-Graduate","Single","$80K - $120K",2,19063,3393,58
712338033,36,"M","High School","Married","$80K - $120K",2,15982,1687,40
711639708,42,"M","Graduate","Single","$60K - $80K",2,1438.3,1794,45
720216108,27,"F","College","Divorced","Less than $40K",3,2549,2605,61
718708908,58,"M","Graduate","Married","$60K - $80K",2,5967,1426,29
712965183,63,"F","Graduate","Married","Less than $40K",2,2689,1188,35
798769458,29,"F","High School","Single","Less than $40K",1,3318,3011,83
719483358,33,"M","College","Married","$40K - $60K",2,6746,2962,54
719647383,35,"M","Graduate","Married","$80K - $120K",2,4408,2001,49
714909108,33,"F","Graduate","Single","Less than $40K",3,4838,2641,67
793678608,46,"M","Graduate","Single","$80K - $120K",1,34516,3568,57
709126833,42,"M","College","Unknown","$120K +",2,21670,4121,81
788896983,53,"M","Graduate","Married","$60K - $80K",3,7928,1537,37
715731033,50,"M","Graduate","Single","$120K +",1,33996,3569,77
717636933,48,"F","College","Divorced","$40K - $60K",1,4365,3542,57
772658658,57,"M","High School","Single","$60K - $80K",3,2248,4439,77
755943033,34,"F","Graduate","Single","Less than $40K",1,1901,2450,52
772399983,55,"M","College","Single","$80K - $120K",1,34516,1966,31
826130133,58,"M","Graduate","Married","$120K +",2,31680,1121,25
719238183,55,"F","Graduate","Married","Less than $40K",2,1872,2238,45
713682708,45,"M","College","Divorced","$40K - $60K",1,10991,3692,60
717627333,53,"F","Post-Graduate","Married","$40K - $60K",1,2127,1363,37
779100408,33,"F","Post-Graduate","Married","Less than $40K",2,1741,2629,61
789963033,54,"F","Graduate","Single","Less than $40K",5,1438.3,1603,39
710687508,65,"M","High School","Married","Less than $40K",3,2621,2148,47
789656358,49,"F","Graduate","Married","$40K - $60K",2,11115,3956,74
716584158,51,"M","High School","Married","$80K - $120K",1,14438,2090,47
815727183,36,"M","High School","Single","$80K - $120K",1,5228,2683,62
717066408,36,"M","Graduate","Married","$60K - $80K",1,5550,2540,62
708104658,46,"M","Graduate","Unknown","$40K - $60K",3,1438.3,2928,48
814571058,30,"F","College","Single","Less than $40K",3,3450,2545,64
714757908,46,"M","Graduate","Married","$120K +",1,34516,2163,56
797638383,49,"F","High School","Married","Less than $40K",3,4852,3561,73
708434733,56,"M","Graduate","Married","$60K - $80K",3,6735,1249,28
711802758,63,"M","Graduate","Married","$40K - $60K",1,6128,1700,42
720620058,41,"M","High School","Unknown","$80K - $120K",3,23124,1959,50
789307833,44,"M","College","Unknown","$120K +",3,8874,1849,56
823912308,38,"F","Graduate","Married","Less than $40K",1,3402,1767,28
720746208,52,"M","Graduate","Married","$80K - $120K",1,2689,1356,33
714093108,58,"F","High School","Single","$40K - $60K",3,7372,1707,56
718368333,26,"M","College","Unknown","Less than $40K",1,5713,3323,61
806752533,27,"F","Post-Graduate","Single","Less than $40K",1,2965,2553,59
709376508,58,"F","College","Married","Less than $40K",3,3846,1815,47
712141683,48,"F","High School","Single","Less than $40K",2,2944,3457,61
712494108,38,"M","Post-Graduate","Single","$60K - $80K",3,34516,1872,52
721350783,54,"M","High School","Married","$80K - $120K",3,5660,1569,39
710133858,40,"F","Graduate","Unknown","Less than $40K",1,7554,4150,64
715174158,31,"M","College","Married","$80K - $120K",1,25215,2588,48
780040758,40,"F","College","Married","$40K - $60K",3,2606,1999,50
719525358,52,"M","Graduate","Single","$80K - $120K",3,8133,3310,76
710892408,57,"F","High School","Married","Less than $40K",2,3101,1681,32
713295183,48,"M","Graduate","Divorced","$80K - $120K",2,24446,3897,75
789871233,49,"M","High School","Married","$80K - $120K",3,2361,4316,78
712663533,40,"M","High School","Single","$40K - $60K",4,2441,3903,62
820906233,45,"M","Graduate","Married","$40K - $60K",2,8532,3242,63
708947208,36,"M","Graduate","Single","$80K - $120K",3,2900,2631,72
715261458,37,"F","Graduate","Single","Less than $40K",2,6827,2621,49
789310833,44,"F","College","Divorced","$40K - $60K",2,4513,3164,62
818294958,52,"M","College","Married","$120K +",3,27347,4040,77
713902983,42,"F","High School","Married","Less than $40K",3,1676,4381,77
771693933,62,"F","Graduate","Married","Less than $40K",6,2802,1757,33
827984658,49,"M","Post-Graduate","Married","$80K - $120K",0,23870,1885,39
789012633,30,"F","Graduate","Single","Less than $40K",2,4868,2907,69
803408733,32,"M","High School","Divorced","$60K - $80K",1,2239,2466,60
824667708,32,"F","Graduate","Single","Less than $40K",3,2428,3007,84
807165033,49,"M","Post-Graduate","Single","$60K - $80K",1,15027,3533,59
809984133,37,"M","Doctorate","Single","$120K +",3,32056,2730,68
708171858,33,"F","Post-Graduate","Married","$40K - $60K",2,1864,2607,44
709074108,36,"M","College","Single","$60K - $80K",2,23032,2787,73
721304133,36,"F","High School","Married","Less than $40K",1,4277,1855,49
787430733,56,"F","High School","Married","$40K - $60K",3,2771,1706,27
711225933,28,"M","High School","Divorced","Less than $40K",3,2265,2306,61
713151258,55,"M","Graduate","Single","$40K - $60K",1,3065,3524,69
799731033,34,"F","Doctorate","Single","Less than $40K",3,1438.3,3044,91
822138333,61,"F","Graduate","Single","$40K - $60K",3,7118,3964,66
713718558,46,"M","Graduate","Married","$40K - $60K",2,2403,3393,64
713322633,54,"M","Graduate","Married","$40K - $60K",3,2706,1682,39
719291283,36,"F","High School","Single","Less than $40K",1,2226,2660,62
720659283,37,"M","Graduate","Married","$60K - $80K",3,3351,1910,43
719535558,47,"M","College","Divorced","$40K - $60K",1,5570,4129,72
709468683,64,"F","High School","Married","Less than $40K",2,2174,1755,39
719455908,48,"M","Graduate","Married","$80K - $120K",3,31501,3742,75
719148633,53,"F","Graduate","Married","Less than $40K",2,2413,1398,24
789266208,56,"M","High School","Married","$80K - $120K",2,5920,1408,28
718373658,41,"M","College","Single","$60K - $80K",3,5841,3817,81
712255458,37,"M","High School","Single","$60K - $80K",1,8418,2879,63
789494133,30,"M","High School","Married","Less than $40K",4,2490,2441,53
714178458,45,"M","Post-Graduate","Married","$80K - $120K",3,20640,1792,53
717595908,54,"M","High School","Married","$60K - $80K",1,9453,1688,45
798114033,46,"M","Graduate","Married","$60K - $80K",2,7949,3355,58
709479558,36,"F","College","Single","Less than $40K",2,2758,3073,86
778148283,48,"M","Doctorate","Single","$120K +",2,20148,3921,74
719363283,59,"F","Doctorate","Single","Less than $40K",1,1438.3,1904,47
719882583,44,"M","Graduate","Single","$60K - $80K",3,13477,3866,67
711076533,65,"M","College","Divorced","Less than $40K",3,9706,3435,58
820651908,46,"F","Graduate","Single","$40K - $60K",2,7457,3162,64
710884683,48,"M","Graduate","Married","$80K - $120K",2,34516,3937,80
797468658,53,"M","High School","Married","$120K +",1,19081,1536,31
711534183,41,"M","High School","Single","$80K - $120K",2,28830,3533,57
721083258,37,"F","High School","Divorced","$40K - $60K",1,2563,2064,46
717986058,29,"F","High School","Single","Less than $40K",3,5240,2712,64
804610908,49,"F","Doctorate","Married","Less than $40K",3,3397,3295,66
717602733,47,"M","Doctorate","Single","Less than $40K",3,1842,4165,67
713233908,33,"M","Graduate","Divorced","$60K - $80K",3,20791,2883,93
755365233,34,"M","Graduate","Unknown","$60K - $80K",2,19900,3948,96
712658283,36,"F","Graduate","Single","$40K - $60K",2,3701,3222,86
708796458,30,"F","Graduate","Single","Less than $40K",1,4199,3016,67
713557533,34,"M","High School","Single","$40K - $60K",1,4353,2664,81
710524533,38,"F","College","Married","$40K - $60K",4,4913,899,28
713412558,39,"F","Post-Graduate","Married","Less than $40K",3,5454,2674,67
718934058,36,"M","Doctorate","Single","$40K - $60K",3,2845,2396,51
716089983,31,"M","Graduate","Single","$40K - $60K",1,12050,2015,46
720430083,65,"M","High School","Unknown","Less than $40K",3,2107,3913,67
712071708,63,"F","Graduate","Married","Less than $40K",3,2107,1320,35
770721858,65,"M","Graduate","Married","Less than $40K",2,3539,1463,31
715629783,51,"M","Graduate","Married","$40K - $60K",2,17905,4399,64
768886533,37,"M","Graduate","Married","$60K - $80K",1,4940,3246,57
714929283,34,"F","High School","Married","$40K - $60K",1,3203,2625,52
716285358,32,"F","College","Divorced","Less than $40K",5,1835,2801,79
789690483,39,"M","High School","Married","$80K - $120K",2,8208,3135,39
789338583,42,"M","Doctorate","Married","$80K - $120K",2,26222,1988,30
717411483,55,"M","College","Divorced","$80K - $120K",2,34173,3731,69
720799608,57,"F","Graduate","Married","$40K - $60K",1,3377,1621,32
714112383,53,"M","Graduate","Married","$120K +",3,5882,1380,30
717994608,51,"M","Graduate","Married","$80K - $120K",3,7158,2113,60
798558783,47,"M","Graduate","Married","Less than $40K",1,5833,3732,75
716875083,26,"F","High School","Single","$40K - $60K",3,4152,2351,42
714603558,37,"M","High School","Single","$40K - $60K",2,11699,2007,46
789504183,37,"M","Graduate","Single","$120K +",3,34516,2574,62
714574083,36,"F","Graduate","Single","Less than $40K",2,2937,2511,51
717978033,36,"F","High School","Single","Less than $40K",3,5257,2822,73
711256908,39,"M","High School","Single","$60K - $80K",3,10331,3695,81
714522258,56,"F","Graduate","Married","Less than $40K",3,4366,1596,37
713644758,49,"M","Graduate","Single","$120K +",2,8514,4098,74
779873508,51,"F","High School","Married","Less than $40K",3,3132,3607,60
779342958,26,"F","College","Married","$40K - $60K",3,2010,3625,85
711738333,34,"M","Graduate","Married","$80K - $120K",2,7567,2361,45
709413933,56,"M","High School","Single","$40K - $60K",6,2381,1920,46
720323208,43,"M","Graduate","Married","$120K +",2,34516,4976,88
713372583,42,"F","High School","Single","Less than $40K",2,1438.3,3786,67
710092683,38,"M","College","Married","$80K - $120K",3,3735,1837,47
779284833,55,"M","Post-Graduate","Single","$60K - $80K",3,22127,3591,63
714967233,52,"M","Doctorate","Married","$120K +",2,11188,2109,47
714954033,29,"F","Post-Graduate","Single","Less than $40K",2,5076,2675,57
